x,y
16.5836,-1.64075
16.5863,-1.65037
16.5891,-1.65998
16.5918,-1.66959
16.5946,-1.6792
16.5974,-1.68881
16.6002,-1.69841
16.603,-1.708
16.6058,-1.7176
16.6087,-1.72718
16.6115,-1.73677
16.6144,-1.74635
16.6173,-1.75593
16.6201,-1.7655
16.623,-1.77508
16.626,-1.78464
16.6289,-1.79421
16.6318,-1.80377
16.6347,-1.81332
16.6377,-1.82288
16.6407,-1.83243
16.6436,-1.84198
16.6466,-1.85152
16.6496,-1.86106
16.6526,-1.8706
16.6556,-1.88013
16.6587,-1.88966
16.6617,-1.89919
16.6648,-1.90872
16.6678,-1.91824
16.6709,-1.92776
16.6739,-1.93728
16.677,-1.94679
16.6801,-1.9563
16.6832,-1.96581
16.6863,-1.97531
16.6894,-1.98481
16.6926,-1.99431
16.6957,-2.00381
16.6988,-2.0133
16.702,-2.02279
16.7052,-2.03228
16.7083,-2.04176
16.7115,-2.05125
16.7147,-2.06073
16.7179,-2.0702
16.7211,-2.07968
16.7243,-2.08915
16.7275,-2.09862
16.7307,-2.10809
16.7339,-2.11755
16.7372,-2.12702
16.7404,-2.13648
16.7437,-2.14594
16.7469,-2.15539
16.7502,-2.16484
16.7534,-2.17429
16.7567,-2.18374
16.76,-2.19319
16.7633,-2.20263
16.7666,-2.21208
16.7699,-2.22152
16.7732,-2.23095
16.7765,-2.24039
16.7798,-2.24982
16.7831,-2.25925
16.7865,-2.26868
16.7898,-2.27811
16.7932,-2.28751
16.7967,-2.29689
16.8002,-2.30626
16.8037,-2.31562
16.8073,-2.32496
16.8109,-2.33429
16.8145,-2.34361
16.8182,-2.35291
16.8219,-2.36221
16.8256,-2.37148
16.8293,-2.38075
16.8331,-2.39
16.837,-2.39924
16.8408,-2.40846
16.8447,-2.41768
16.8486,-2.42688
16.8526,-2.43607
16.8566,-2.44524
16.8606,-2.45441
16.8646,-2.46356
16.8686,-2.4727
16.8727,-2.48183
16.8768,-2.49094
16.881,-2.50005
16.8851,-2.50914
16.8893,-2.51822
16.8935,-2.52729
16.8978,-2.53635
16.902,-2.5454
16.9063,-2.55444
16.9106,-2.56346
16.9149,-2.57248
16.9193,-2.58148
16.9237,-2.59047
16.9281,-2.59946
16.9325,-2.60843
16.9369,-2.61739
16.9414,-2.62635
16.9458,-2.63529
16.9503,-2.64422
16.9548,-2.65315
16.9594,-2.66206
16.9639,-2.67096
16.9685,-2.67986
16.9731,-2.68874
16.9777,-2.69762
16.9823,-2.70648
16.987,-2.71534
16.9916,-2.72419
16.9963,-2.73303
17.001,-2.74186
17.0057,-2.75068
17.0104,-2.7595
17.0152,-2.7683
17.0199,-2.7771
17.0247,-2.78589
17.0297,-2.79456
17.0347,-2.80318
17.0399,-2.81174
17.0452,-2.82025
17.0505,-2.82871
17.0559,-2.83711
17.0614,-2.84546
17.067,-2.85376
17.0726,-2.86201
17.0784,-2.8702
17.0842,-2.87834
17.0901,-2.88642
17.096,-2.89445
17.1021,-2.90243
17.1082,-2.91036
17.1143,-2.91823
17.1206,-2.92605
17.1269,-2.93382
17.1332,-2.94153
17.1396,-2.9492
17.1461,-2.95681
17.1527,-2.96437
17.1593,-2.97188
17.1659,-2.97934
17.1727,-2.98675
17.1794,-2.99411
17.1863,-3.00142
17.1931,-3.00868
17.2001,-3.01589
17.207,-3.02305
17.2141,-3.03017
17.2211,-3.03723
17.2283,-3.04425
17.2354,-3.05123
17.2426,-3.05815
17.2499,-3.06503
17.2572,-3.07187
17.2641,-3.07906
17.2712,-3.08611
17.2784,-3.09304
17.2858,-3.09983
17.2932,-3.10649
17.3008,-3.11301
17.3085,-3.11938
17.3163,-3.12562
17.3243,-3.13172
17.3323,-3.13767
17.3405,-3.14348
17.3487,-3.14914
17.357,-3.15465
17.3655,-3.16002
17.374,-3.16524
17.3826,-3.17032
17.3913,-3.17524
17.4001,-3.18002
17.409,-3.18464
17.4179,-3.18912
17.4269,-3.19345
17.436,-3.19762
17.4452,-3.20165
17.4544,-3.20554
17.4637,-3.20927
17.473,-3.21285
17.4824,-3.21629
17.4918,-3.21958
17.5013,-3.22273
17.5109,-3.22573
17.5204,-3.22859
17.5301,-3.2313
17.5397,-3.23387
17.5494,-3.2363
17.5592,-3.23859
17.5689,-3.24075
17.5787,-3.24276
17.5886,-3.24464
17.5984,-3.24639
17.6083,-3.248
17.6182,-3.24948
17.6281,-3.25083
17.638,-3.25205
17.6479,-3.25314
17.6579,-3.25411
17.6678,-3.25495
17.6778,-3.25567
17.6878,-3.25627
17.6978,-3.25675
17.7078,-3.25711
17.7178,-3.25735
17.7278,-3.25748
17.7378,-3.2575
17.7478,-3.25741
17.7578,-3.2572
17.7678,-3.25689
17.7778,-3.25647
17.7878,-3.25595
17.7977,-3.25532
17.8077,-3.2546
17.8177,-3.25377
17.8276,-3.25284
17.8376,-3.25182
17.8475,-3.2507
17.8574,-3.24949
17.8674,-3.24925
17.8774,-3.24884
17.8874,-3.24825
17.8974,-3.24748
17.9073,-3.24655
17.9173,-3.24544
17.9272,-3.24417
17.9371,-3.24273
17.947,-3.24113
17.9568,-3.23937
17.9666,-3.23745
17.9764,-3.23537
17.9862,-3.23314
17.9959,-3.23075
18.0055,-3.22822
18.0152,-3.22554
18.0248,-3.22272
18.0343,-3.21975
18.0438,-3.21664
18.0533,-3.2134
18.0627,-3.21002
18.0721,-3.20651
18.0814,-3.20287
18.0906,-3.1991
18.0998,-3.1952
18.109,-3.19119
18.1181,-3.18705
18.1272,-3.18279
18.1361,-3.17842
18.1451,-3.17394
18.154,-3.16935
18.1628,-3.16464
18.1716,-3.15983
18.1803,-3.15492
18.1889,-3.14991
18.1975,-3.14479
18.206,-3.13958
18.2145,-3.13428
18.2229,-3.12888
18.2313,-3.12339
18.2396,-3.11781
18.2478,-3.11214
18.256,-3.10639
18.2641,-3.10056
18.2722,-3.09465
18.2802,-3.08865
18.2882,-3.08258
18.2961,-3.07644
18.3039,-3.07022
18.3117,-3.06393
18.3194,-3.05757
18.327,-3.05114
18.3346,-3.04464
18.3422,-3.03808
18.3497,-3.03146
18.3571,-3.02477
18.3645,-3.01802
18.3718,-3.01121
18.3791,-3.00435
18.3863,-2.99743
18.3935,-2.99045
18.4006,-2.98342
18.4076,-2.97634
18.4146,-2.96921
18.4216,-2.96203
18.4285,-2.9548
18.4354,-2.94752
18.4422,-2.9402
18.4489,-2.93283
18.4557,-2.92542
18.4623,-2.91796
18.4689,-2.91046
18.4755,-2.90293
18.482,-2.89535
18.4885,-2.88773
18.4949,-2.88008
18.5013,-2.87239
18.5077,-2.86466
18.514,-2.8569
18.5203,-2.8491
18.5265,-2.84127
18.5327,-2.83341
18.5388,-2.82552
18.5449,-2.81759
18.551,-2.80964
18.557,-2.80166
18.563,-2.79364
18.5689,-2.7856
18.5748,-2.77753
18.5807,-2.76944
18.5865,-2.76132
18.5923,-2.75317
18.5981,-2.745
18.604,-2.73694
18.6099,-2.72883
18.6156,-2.72068
18.6214,-2.71248
18.627,-2.70424
18.6326,-2.69596
18.6382,-2.68764
18.6437,-2.67928
18.6491,-2.67088
18.6545,-2.66244
18.6598,-2.65397
18.6651,-2.64547
18.6703,-2.63693
18.6754,-2.62836
18.6805,-2.61976
18.6856,-2.61112
18.6905,-2.60246
18.6955,-2.59376
18.7004,-2.58504
18.7052,-2.57629
18.71,-2.56751
18.7148,-2.55871
18.7195,-2.54988
18.7241,-2.54103
18.7287,-2.53215
18.7333,-2.52325
18.7378,-2.51433
18.7423,-2.50539
18.7467,-2.49642
18.7511,-2.48743
18.7554,-2.47843
18.7597,-2.4694
18.764,-2.46035
18.7682,-2.45129
18.7724,-2.44221
18.7765,-2.43311
18.7806,-2.42399
18.7847,-2.41486
18.7888,-2.40571
18.7927,-2.39654
18.7967,-2.38736
18.8006,-2.37817
18.8045,-2.36896
18.8084,-2.35973
18.8122,-2.3505
18.816,-2.34124
18.8198,-2.33198
18.8235,-2.3227
18.8272,-2.31342
18.8309,-2.30412
18.8346,-2.2948
18.8382,-2.28548
18.8418,-2.27615
18.8453,-2.2668
18.8489,-2.25745
18.8524,-2.24808
18.8558,-2.23871
18.8593,-2.22932
18.8627,-2.21993
18.8661,-2.21053
18.8695,-2.20112
18.8729,-2.1917
18.8762,-2.18227
18.8795,-2.17284
18.8828,-2.16339
18.8861,-2.15394
18.8893,-2.14448
18.8926,-2.13502
18.8958,-2.12554
18.8989,-2.11606
18.9021,-2.10658
18.9052,-2.09709
18.9084,-2.08759
18.9115,-2.07808
18.9146,-2.06857
18.9176,-2.05905
18.9207,-2.04953
18.9237,-2.04
18.9268,-2.03047
18.9298,-2.02093
18.9327,-2.01139
18.9357,-2.00184
18.9387,-1.99229
18.9416,-1.98273
18.9445,-1.97317
18.9475,-1.9636
18.9504,-1.95403
18.9532,-1.94446
18.9561,-1.93488
18.959,-1.9253
18.9618,-1.91571
18.9646,-1.90612
18.9675,-1.89653
18.9703,-1.88693
18.9731,-1.87733
18.9759,-1.86772
18.9786,-1.85812
18.9814,-1.84851
18.9842,-1.8389
18.9869,-1.82929
18.9897,-1.81967
18.9924,-1.81005
18.9951,-1.80041
18.9978,-1.79078
19.0004,-1.78113
19.003,-1.77149
19.0056,-1.76183
19.0082,-1.75217
19.0108,-1.74251
19.0133,-1.73283
19.0159,-1.72316
19.0184,-1.71348
19.0209,-1.70379
19.0233,-1.6941
19.0258,-1.68441
19.0282,-1.67471
19.0306,-1.66501
19.033,-1.6553
19.0354,-1.64559
19.0378,-1.63588
19.0402,-1.62616
19.0425,-1.61644
19.0448,-1.60671
19.0471,-1.59698
19.0494,-1.58725
19.0517,-1.57752
19.054,-1.56778
19.0563,-1.55804
19.0585,-1.54829
19.0607,-1.53855
19.063,-1.5288
19.0652,-1.51904
19.0674,-1.50929
19.0696,-1.49953
19.0717,-1.48977
19.0739,-1.48001
19.0761,-1.47024
19.0782,-1.46047
19.0803,-1.45071
19.0825,-1.44093
19.0846,-1.43116
19.0867,-1.42138
19.0888,-1.41161
19.0909,-1.40183
19.093,-1.39205
19.095,-1.38226
19.0971,-1.37248
19.0991,-1.36269
19.1012,-1.3529
19.1032,-1.34311
19.1053,-1.33332
19.1073,-1.32353
19.1093,-1.31373
19.1113,-1.30394
19.1133,-1.29414
19.1153,-1.28434
19.1173,-1.27454
19.1193,-1.26474
19.1213,-1.25494
19.1233,-1.24514
19.1252,-1.23534
19.1272,-1.22553
19.1292,-1.21572
19.1311,-1.20592
19.1331,-1.19611
19.135,-1.1863
19.1369,-1.17649
19.1389,-1.16668
19.1408,-1.15687
19.1427,-1.14706
19.1447,-1.13724
19.1466,-1.12743
19.1485,-1.11762
19.1504,-1.1078
19.1523,-1.09798
19.1542,-1.08817
19.1561,-1.07835
19.1581,-1.06853
19.16,-1.05872
19.1618,-1.0489
19.1637,-1.03908
19.1656,-1.02926
19.1675,-1.01944
19.1694,-1.00962
19.1713,-0.9998
19.1732,-0.989979
19.1751,-0.980158
19.1769,-0.970336
19.1788,-0.960515
19.1807,-0.950693
19.1826,-0.94087
19.1845,-0.931048
19.1863,-0.921225
19.1882,-0.911402
19.1901,-0.901579
19.192,-0.891756
19.1938,-0.881932
19.1957,-0.872109
19.1976,-0.862285
19.1994,-0.852461
19.2013,-0.842637
19.2032,-0.832813
19.205,-0.82299
19.2069,-0.813166
19.2088,-0.803342
19.2106,-0.793518
19.2125,-0.783693
19.2144,-0.773867
19.2162,-0.76404
19.2181,-0.754213
19.2199,-0.744385
19.2218,-0.734557
19.2236,-0.724728
19.2254,-0.714898
19.2273,-0.705068
19.2291,-0.695237
19.2309,-0.685406
19.2328,-0.675574
19.2346,-0.665742
19.2364,-0.65591
19.2382,-0.646077
19.24,-0.636244
19.2419,-0.62641
19.2437,-0.616576
19.2455,-0.606741
19.2473,-0.596907
19.2491,-0.587072
19.2509,-0.577237
19.2527,-0.567401
19.2545,-0.557565
19.2563,-0.547729
19.2581,-0.537893
19.2599,-0.528057
19.2617,-0.51822
19.2635,-0.508384
19.2653,-0.498547
19.2671,-0.48871
19.2689,-0.478873
19.2707,-0.469036
19.2725,-0.459199
19.2743,-0.449362
19.2761,-0.439524
19.2779,-0.429687
19.2797,-0.41985
19.2815,-0.410012
19.2833,-0.400175
19.2851,-0.390338
19.2869,-0.3805
19.2887,-0.370663
19.2905,-0.360826
19.2923,-0.350989
19.2941,-0.341152
19.2959,-0.331315
19.2977,-0.321478
19.2995,-0.311641
19.3013,-0.301804
19.3031,-0.291968
19.3049,-0.282132
19.3067,-0.272295
19.3085,-0.262459
19.3103,-0.252623
19.3121,-0.242788
19.3139,-0.232952
19.3157,-0.223117
19.3175,-0.213282
19.3193,-0.203447
19.3211,-0.193612
19.323,-0.183778
19.3248,-0.173944
19.3266,-0.16411
19.3284,-0.154276
19.3302,-0.144443
19.332,-0.13461
19.3339,-0.124777
19.3357,-0.114944
19.3375,-0.105112
19.3393,-0.0952802
19.3412,-0.0854486
19.343,-0.0756173
19.3448,-0.0657864
19.3467,-0.0559558
19.3485,-0.0461255
19.3503,-0.0362956
19.3522,-0.026466
19.354,-0.0166368
19.3559,-0.00680797
19.3577,0.0030205
19.3595,0.0128486
19.3614,0.0226763
19.3632,0.0325036
19.3651,0.0423305
19.3669,0.052157
19.3688,0.0619831
19.3707,0.0718088
19.3725,0.081634
19.3744,0.0914589
19.3763,0.101283
19.3781,0.111107
19.38,0.120931
19.3819,0.130754
19.3837,0.140577
19.3856,0.150399
19.3875,0.16022
19.3894,0.170042
19.3913,0.179862
19.3932,0.189683
19.395,0.199503
19.3969,0.209322
19.3988,0.219141
19.4007,0.228959
19.4026,0.238777
19.4045,0.248595
19.4064,0.258411
19.4083,0.268228
19.4103,0.278043
19.4122,0.287857
19.4141,0.29767
19.416,0.307482
19.418,0.317293
19.4199,0.327104
19.4218,0.336913
19.4238,0.346721
19.4257,0.356528
19.4277,0.366334
19.4297,0.376139
19.4316,0.385944
19.4336,0.395747
19.4356,0.405549
19.4376,0.41535
19.4396,0.42515
19.4416,0.43495
19.4436,0.444748
19.4456,0.454545
19.4476,0.464342
19.4496,0.474137
19.4516,0.483932
19.4536,0.493725
19.4556,0.503518
19.4577,0.513309
19.4597,0.5231
19.4618,0.53289
19.4638,0.542678
19.4658,0.552466
19.4679,0.562253
19.47,0.572039
19.472,0.581824
19.4741,0.591608
19.4762,0.601391
19.4782,0.611173
19.4803,0.620954
19.4824,0.630735
19.4845,0.640514
19.4866,0.650292
19.4887,0.66007
19.4908,0.669847
19.4929,0.679622
19.495,0.689397
19.4971,0.699171
19.4992,0.708944
19.5014,0.718716
19.5035,0.728487
19.5056,0.738257
19.5077,0.748027
19.5099,0.757795
19.512,0.767563
19.5142,0.777329
19.5163,0.787095
19.5185,0.79686
19.5206,0.806624
19.5228,0.816387
19.525,0.82615
19.5271,0.835911
19.5293,0.845671
19.5315,0.855431
19.5337,0.86519
19.5359,0.874948
19.5381,0.884705
19.5403,0.894461
19.5425,0.904216
19.5447,0.91397
19.5469,0.923724
19.5491,0.933477
19.5513,0.943228
19.5535,0.952979
19.5557,0.96273
19.558,0.972479
19.5602,0.982227
19.5624,0.991975
19.5647,1.00172
19.5669,1.01147
19.5691,1.02121
19.5714,1.03096
19.5736,1.0407
19.5759,1.05044
19.5781,1.06018
19.5804,1.06993
19.5827,1.07967
19.5849,1.0894
19.5872,1.09914
19.5895,1.10888
19.5918,1.11862
19.5941,1.12835
19.5963,1.13809
19.5986,1.14782
19.6009,1.15756
19.6032,1.16729
19.6055,1.17702
19.6078,1.18675
19.6101,1.19648
19.6124,1.20621
19.6148,1.21594
19.6171,1.22567
19.6194,1.2354
19.6217,1.24512
19.624,1.25485
19.6264,1.26457
19.6287,1.27429
19.6311,1.28401
19.6335,1.29372
19.6359,1.30343
19.6383,1.31314
19.6407,1.32284
19.6431,1.33254
19.6455,1.34224
19.648,1.35193
19.6505,1.36162
19.6529,1.37131
19.6554,1.381
19.6579,1.39068
19.6605,1.40036
19.663,1.41003
19.6655,1.41971
19.6681,1.42937
19.6706,1.43904
19.6732,1.44871
19.6758,1.45837
19.6784,1.46802
19.681,1.47768
19.6836,1.48733
19.6862,1.49698
19.6889,1.50663
19.6915,1.51627
19.6942,1.52591
19.6968,1.53555
19.6995,1.54519
19.7022,1.55482
19.7049,1.56445
19.7076,1.57408
19.7103,1.58371
19.713,1.59333
19.7157,1.60295
19.7185,1.61257
19.7212,1.62218
19.724,1.6318
19.7267,1.64141
19.7295,1.65102
19.7323,1.66062
19.7351,1.67023
19.7379,1.67983
19.7407,1.68943
19.7435,1.69902
19.7463,1.70862
19.7491,1.71821
19.7519,1.7278
19.7548,1.73739
19.7576,1.74697
19.7605,1.75656
19.7634,1.76614
19.7662,1.77572
19.7691,1.78529
19.772,1.79487
19.7749,1.80444
19.7778,1.81401
19.7807,1.82358
19.7836,1.83315
19.7865,1.84271
19.7894,1.85228
19.7924,1.86184
19.7953,1.8714
19.7983,1.88095
19.8012,1.89051
19.8042,1.90006
19.8071,1.90961
19.8101,1.91916
19.8131,1.92871
19.816,1.93826
19.819,1.9478
19.822,1.95734
19.825,1.96688
19.828,1.97642
19.831,1.98596
19.834,1.99549
19.837,2.00503
19.8401,2.01456
19.8431,2.02409
19.8461,2.03362
19.8492,2.04315
19.8522,2.05267
19.8553,2.0622
19.8583,2.07172
19.8614,2.08124
19.8644,2.09076
19.8675,2.10028
19.8707,2.10977
19.8738,2.11925
19.877,2.12873
19.8803,2.13819
19.8835,2.14765
19.8868,2.15709
19.8901,2.16653
19.8934,2.17595
19.8968,2.18537
19.9002,2.19478
19.9036,2.20417
19.9071,2.21356
19.9105,2.22294
19.914,2.23231
19.9175,2.24167
19.9211,2.25103
19.9246,2.26037
19.9282,2.26971
19.9318,2.27903
19.9355,2.28835
19.9391,2.29766
19.9428,2.30696
19.9465,2.31625
19.9502,2.32554
19.9539,2.33481
19.9577,2.34408
19.9615,2.35334
19.9653,2.36259
19.9691,2.37184
19.9729,2.38107
19.9768,2.3903
19.9806,2.39952
19.9845,2.40874
19.9884,2.41794
19.9923,2.42714
19.9963,2.43633
20.0002,2.44552
20.0042,2.45469
20.0082,2.46386
20.0122,2.47303
20.0162,2.48218
20.0203,2.49133
20.0243,2.50047
20.0284,2.50961
20.0325,2.51874
20.0366,2.52786
20.0407,2.53698
20.0448,2.54608
20.0489,2.55519
20.0531,2.56429
20.0573,2.57338
20.0614,2.58246
20.0656,2.59154
20.0698,2.60061
20.0741,2.60968
20.0783,2.61874
20.0825,2.6278
20.0868,2.63685
20.091,2.64589
20.0953,2.65493
20.0996,2.66396
20.1039,2.67299
20.1082,2.68201
